run_label,step,loss,accuracy,chi_k_grad,chi_k_grad_ema,subspace_usefulness/rho,projector/subspace_pct,validation/loss,validation/accuracy,loss/std,accuracy/std,chi_k_grad/std,chi_k_grad_ema/std,subspace_usefulness/rho/std,projector/subspace_pct/std,validation/loss/std,validation/accuracy/std
bulk,2720,0.33375612397988635,0.90666663646698,0.8502288947502773,0.8515383647692367,0.7846859693527222,77.603784356904,0.7016703660011291,0.5741,0.024113455071539006,0.0230939887434201,0.005921324634011882,0.0035660498198175215,0.07630467687436693,2.016790546710252,0.005936110608602129,0.004371498598878847
bulk,2740,0.3358639364441236,0.8733333150545756,0.8463832010825475,0.846169839015833,0.6808609763781229,72.9358671125248,0.7015466673533122,0.5737666666666666,0.02656758015393754,0.050332213147231165,0.010996817558597384,0.0038822328584848147,0.03399120354362332,2.9349757699733217,0.00532621805128876,0.004050102879351794
bulk,2760,0.34640279710292815,0.8666666348775228,0.8503504763046901,0.8500349933277928,0.8007156848907471,73.35317945790176,0.7028261138598125,0.5712,0.02278399934433267,0.04618801189959791,0.0038919516661622008,0.0054258001913900225,0.12513770944823793,3.9165281099483122,0.005228469359986864,0.005505451843400339
bulk,2780,0.3509005556503932,0.9266666372617086,0.8518529852231344,0.8509131212743384,0.8722850481669108,74.76143870809885,0.701187247689565,0.5738333333333333,0.013056048800524673,0.050332213147231165,0.004695558577075118,0.0023547600673796973,0.2817828735316053,4.380613862465166,0.006841001017795923,0.004292241061885287
bulk,2800,0.3542916009823481,0.8799999554951986,0.8498564749956131,0.8508557884280976,0.7242317597071329,73.32055569148793,0.7019913535753886,0.5752666666666667,0.021176629841325942,0.0692820350557757,0.008852948435413026,0.006498378642318839,0.06819064123954152,1.7291622073502162,0.008015798318243643,0.005603867711976568
bulk,2820,0.32500710686047873,0.9399999777475992,0.8583388755718867,0.8541446999531234,0.7054147322972616,71.29652285022972,0.7042635008494059,0.5709,0.02405922259418788,0.020000010728843474,0.0031192819242207306,0.004392471661741461,0.04924338333282783,3.0531567042804024,0.008430113028723984,0.007330075033722375
bulk,2840,0.33116706758737563,0.8933332959810892,0.8554317543903988,0.8559753329542521,0.6911594867706299,71.43517385748851,0.704479686832428,0.5707,0.024293768762154826,0.030550508014808977,0.006885693679326171,0.004730499856067933,0.006829731649869274,4.728277160063376,0.0051292645792179285,0.0049122296363260844
bulk,2860,0.3410635928312937,0.9333333174387614,0.8547452400128046,0.8551523739623449,0.6914194424947103,69.08082538129027,0.7069002870877584,0.5697,0.01697238566585414,0.03055050801480895,0.004949113432462522,0.004293916370858568,0.0591521362255715,4.713716200979055,0.006038200148594962,0.005356304696336824
bulk,2880,0.3477519631385803,0.8999999761581421,0.8541711131731669,0.8543182262251449,0.6676032940546671,71.39303482587064,0.7080903831481934,0.5737,0.024546833526111138,0.019999980926513672,0.0028659165663672288,0.0027674011279813153,0.06286603027259446,2.1205565802437976,0.007130221670703941,0.007102112361825869
bulk,2900,0.34674436549345655,0.9466666579246521,0.8513343999783198,0.8528047917220684,0.7227866053581238,70.70929505478074,0.7050784894625345,0.5733,0.017557057456217263,0.0611010095262149,0.002301502184841445,0.002455788513478195,0.040611528474446025,3.8409123763767536,0.004767915369377453,0.006323764701505
bulk,2920,0.32378254731496176,0.9199999968210856,0.8600596974293392,0.857503411153229,0.9047498305638632,70.18459614495826,0.7097924734751384,0.5719666666666666,0.019438579610592196,0.03464101752788786,0.0030122125656162416,0.0008937932134683209,0.24755069679982258,4.958848266447218,0.006170808175072018,0.00606822324353129
bulk,2940,0.3284894521037737,0.9466666380564371,0.8506699870030086,0.855522553480821,0.8498761653900146,72.3676698474839,0.7099648041725158,0.5716,0.018598929461308807,0.04163331369003154,0.016288550014003006,0.00892011149523741,0.34491908012622613,10.220526541685693,0.0064863112908572175,0.006743886120034985
bulk,2960,0.33668106446663537,0.9066666563351949,0.8528019219636916,0.8499571818666113,0.6386037071545919,68.29649566375771,0.7097946062723796,0.5705,0.02339850127202515,0.04618801189959788,0.003129985099278035,0.00831557902114027,0.012556149177064813,2.700310616866654,0.005583988738830867,0.007758221445666587
bulk,2980,0.33189279213547707,0.9199999769528707,0.8487933019797008,0.8506797415926975,0.73130202293396,69.89098224723377,0.7112836375236511,0.5700666666666666,0.02580691946677263,0.03464101752788784,0.0026898121468118524,0.0029855331205752597,0.06521268273721,1.6639436830832093,0.009069718660253816,0.004130778780488455
bulk,3000,0.34840340514977775,0.8866666356722513,0.8584042569001515,0.8547388721430004,0.7099567453066508,70.6195796971427,0.7091650692303976,0.5696666666666667,0.021334891662951435,0.03055050151141528,0.010000362252311872,0.006885404079221932,0.07061543990340212,3.3964804911343482,0.005317711273340744,0.004392417709341101
dom,1,1.0892244974772136,0.17999999721844992,,,,,0.9588573982874552,0.09823333333333334,0.053620229086950605,0.039999999105930564,0.0,0.0,0.0,0.0,0.020194348858014122,0.0025967928938083144
dom,20,0.8938704603596737,0.30666666229565936,0.808224808751491,0.8049787556711648,,,0.8644387583414713,0.2299,0.004626365713108615,0.0808290355726211,0.02083756346616215,0.03338355190940958,0.0,0.0,0.0035012018334414753,0.013257827876390602
dom,40,0.8473790774742763,0.2933333218097687,0.8419560432434082,0.8297232553663513,,,0.8375308065096537,0.278,0.002546786206226034,0.09018499827291263,0.0031248665793139653,0.003773714751808866,0.0,0.0,0.012401795866429442,0.018767258723638897
dom,60,0.8210555255413056,0.313333327571551,0.8515990674495697,0.8482472196059202,,,0.8102831972757976,0.32143333333333335,0.0137979671288312,0.07023769188369473,0.013072265108628921,0.008656445377641488,0.0,0.0,0.007712811338534982,0.01890881628588458
dom,80,0.8093990405400594,0.37999998529752094,0.8618185569842657,0.8575764097548634,,,0.7948645712216695,0.3501666666666667,0.009290143860706897,0.05291502081446705,0.01225670885993714,0.012916561417571647,0.0,0.0,0.0010113493210569557,0.012605686547480623
dom,100,0.7854258676369984,0.39999998609224957,0.8584294080734253,0.8594825998322424,,,0.7768952875455221,0.3942333333333334,0.003754237884744292,0.05999998748302522,0.012439106484514954,0.012773957061378972,0.0,0.0,0.002465391178025602,0.0019035055380358912
dom,120,0.7682256033023198,0.3866666555404663,0.8615791350603104,0.8598247596917625,,,0.7707403880437216,0.40503333333333336,0.009287728663947153,0.11718930059109382,0.014793031709830245,0.012070708172563319,0.0,0.0,0.005904391425966867,0.02223270863690105
dom,140,0.7603718837102255,0.4266666571299235,0.8675476292769114,0.8650662753888048,,,0.7582066743850708,0.42519999999999997,0.00852204632801762,0.011547011578088894,0.006651453640118958,0.007097822983595157,0.0,0.0,0.0031624438995461993,0.011347686988985894
dom,160,0.7440582603216171,0.45333332816759747,0.8588811526695888,0.8627658433868389,,,0.7544253545125326,0.43176666666666663,0.010229499598584976,0.04163332562050808,0.007578406944456945,0.006478531084798952,0.0,0.0,0.0028828998619922263,0.009544282756359086
dom,180,0.7427795757850011,0.5,0.8564322799444198,0.8578420783503166,,,0.7433323591868083,0.43743333333333334,0.0029865008943605626,0.06000000238418579,0.015710750218471604,0.011951800255748291,0.0,0.0,0.00206654274387807,0.004701418225741409
dom,200,0.7425049155950546,0.45999998847643536,0.8588818371295929,0.8589075594047721,,,0.7419757707913717,0.4512666666666667,0.005905938153066563,0.08717799145111742,0.007482594849409345,0.010148511334976473,0.0,0.0,0.004214051721462328,0.013102035465275358
dom,220,0.7184515039126079,0.5133333206176758,0.8622863998015721,0.8599086244619968,,,0.7349187910079956,0.45439999999999997,0.009414061524011818,0.05033224077912798,0.00855726780263735,0.007959373720994247,0.0,0.0,0.006896127705914223,0.008772684879784517
dom,240,0.7151873936255773,0.46666664878527325,0.8585321744283041,0.8584055466602596,,,0.7236483524958293,0.4669666666666667,0.001921259565475695,0.06429098857078118,0.003646102575032366,0.003819925022560744,0.0,0.0,0.0026078702108349736,0.004798263574808386
dom,260,0.7057617714007695,0.4866666595141093,0.8628660092751185,0.861913183300437,,,0.7243182355244956,0.4729666666666667,0.008379731151802183,0.0642910117484581,0.007311724131028464,0.004825341478582299,0.0,0.0,0.004098126335915992,0.008082285155408297
dom,280,0.707908195257187,0.5799999833106995,0.8565304060777028,0.858199598928262,,,0.7151960605621337,0.4731,0.005978695124079822,0.07211101459858751,0.004828930977429463,0.007362423305097639,0.0,0.0,0.004313179300722731,0.009455686120002086
dom,300,0.6988148669401805,0.5599999825159708,0.8627317796150843,0.8625313827382142,,,0.714732948843638,0.4771666666666667,0.006310855043064554,0.03999999165535343,0.003112395759247387,0.0001572585192092422,0.0,0.0,0.003824848280697626,0.00770216419802471
dom,320,0.6791794409354527,0.45999998847643536,0.8614551464716594,0.8607996806306354,,,0.7106525568326315,0.48256666666666664,0.017422552051731207,0.10583003599682501,0.013355658574927825,0.009489420414773854,0.0,0.0,0.00582743797012452,0.008122397018942946
dom,340,0.6728236188491185,0.5199999908606211,0.856888904174169,0.8590186352771015,,,0.7071400748252868,0.4819333333333333,0.01662159702283135,0.11135528543669798,0.008074728169714404,0.009800011295803924,0.0,0.0,0.003893195081873124,0.007751343969488968
dom,360,0.6769984314839045,0.5933333237965902,0.8595854411522548,0.8581074452490175,,,0.7030711795171102,0.4917,0.0050478104508608025,0.04163331369003154,0.00391299450412704,0.0018673666170629533,0.0,0.0,0.006479956596850206,0.006670082458260916
dom,380,0.677824271718661,0.6666666467984518,0.8610524773597718,0.860196804112131,,,0.7029186312993367,0.4982,0.0009495123921428825,0.07023771522056328,0.0022669078355019613,0.0011054299435671214,0.0,0.0,0.0046619393515733,0.0025709920264364596
dom,400,0.6811326016982396,0.5399999717871348,0.8600277215242386,0.8605682385004029,,,0.6933303355852763,0.5039,0.0041908919945086555,0.0599999874830252,0.009359355850490528,0.007336025308792033,0.0,0.0,0.002943060841619769,0.01137673063757776
dom,420,0.6484915316104889,0.6466666658719381,0.8575286825497944,0.8586517092342024,,,0.6932849182128905,0.5081666666666668,0.009911984012233038,0.07571877395560296,0.00837853272981106,0.005145082351762362,0.0,0.0,0.003934038478339504,0.00594670777265318
dom,440,0.6550905932982762,0.5599999825159708,0.8581048409144083,0.8589683440988439,,,0.6978258021990458,0.5018333333333334,0.010177274083689647,0.07211102286426567,0.006266588543264948,0.006493038743987223,0.0,0.0,0.0059119243097850716,0.01065660984240925
dom,460,0.6515172849098841,0.5799999833106995,0.8563136140505473,0.8562336526381986,,,0.689517752424876,0.5127333333333334,0.005565430383795221,0.05291503207868933,0.004300305768520332,0.004598095479795878,0.0,0.0,0.003110057538945071,0.006174409553417494
dom,480,0.6528076638778051,0.6333333253860474,0.8571954826513926,0.8569011689322554,,,0.683415728187561,0.5178666666666666,0.02486919814643714,0.09451632328777466,0.00497017913792462,0.004005554687216636,0.0,0.0,0.009273156780039314,0.006337454799312826
dom,500,0.6439959863821666,0.6199999650319418,0.8619661708672841,0.8602498138128882,,,0.6819108026186625,0.5146000000000001,0.008822149765002627,0.03464101752788786,0.002238754854150099,0.00039849963887422264,0.0,0.0,0.0034488121004181975,0.004757099956906503
dom,520,0.6255223055680593,0.6066666642824808,0.8564723630746206,0.8586402546638028,,,0.6856115857124329,0.508,0.01161253699685945,0.10066445392635705,0.006465817148794583,0.002139848124631967,0.0,0.0,0.013142061924706348,0.01889867720238641
dom,540,0.6200817108154296,0.6333333253860474,0.8540473024050396,0.855405994044005,,,0.6818683506647746,0.5228666666666667,0.014324551798432053,0.0230939887434201,0.005986359985596772,0.00614442208290137,0.0,0.0,0.0018035728668281132,0.008050672849727112
dom,560,0.6280019680658976,0.6933333277702332,0.8568903595209122,0.8548817781001442,,,0.6808060469945273,0.5262,0.0045372178217774955,0.01154699437171005,0.0022004595993053108,0.004960921741818741,0.0,0.0,0.005059099629915998,0.006854925236645595
dom,580,0.6201916346947351,0.6399999658266703,0.859368180235227,0.8588063706969256,,,0.6771959087689717,0.5274,0.01465324281667534,0.03464101752788786,0.00037552867924271467,0.0008748333786663619,0.0,0.0,0.008511966402164577,0.0022912878474779614
dom,600,0.628541550040245,0.5866666634877523,0.8562901228666305,0.8564507136913476,,,0.6769513040224711,0.5256666666666666,0.012871386570619987,0.04618801189959788,0.014045877120334135,0.00837957341053913,0.0,0.0,0.011446547139864947,0.010454823448214372
dom,620,0.5959063053131103,0.6799999872843424,0.8547679871320725,0.8567160940257389,,,0.672765289370219,0.5320333333333332,0.018776670145698744,0.05291504334290639,0.0037671994587614725,0.006676341039143242,0.0,0.0,0.00819860267447894,0.007145861273026034
dom,640,0.5920167927940687,0.6466666460037231,0.85709281762441,0.8560349495456062,,,0.6665509302139282,0.5390666666666667,0.01339410516093651,0.04163333755098831,0.0010893982545567178,0.004598238819780356,0.0,0.0,0.003538843539228682,0.007508217720160602
dom,660,0.5965767155090967,0.6066666642824808,0.8595325926939646,0.8587051052290539,,,0.6659867479006449,0.5347,0.020076383339594616,0.08082905154997297,0.002171586379423617,0.001420818913195046,0.0,0.0,0.003120897327702938,0.006226556030423246
dom,680,0.6041049152612686,0.6733333071072897,0.8585690925518672,0.8586653597726398,,,0.6658017275492351,0.5433,0.016864909739394876,0.041633313690031516,0.002455793945188459,0.0020898878917216157,0.0,0.0,0.0035018071655239114,0.009298924669014193
dom,700,0.6080985049406687,0.6466666460037231,0.8543024430672328,0.8569467361049431,,,0.6718562744776407,0.5316,0.00255466211985401,0.1101514249425786,0.0070889346829495345,0.004378677322864401,0.0,0.0,0.00891501425982987,0.013683566786477827
dom,720,0.5750123262405396,0.7266666491826376,0.8585869441429774,0.8554307783215894,,,0.6677352867126465,0.5466666666666667,0.010384472065747627,0.030550508014808977,0.004575925475542374,0.006422233889421931,0.0,0.0,0.002390419869760873,0.00718980760057829
dom,740,0.5732944826285045,0.6866666674613953,0.8604690730571747,0.8603108133399271,,,0.6696868537267049,0.5357666666666666,0.011191561199610456,0.07023768410473892,0.0027304627167366612,0.003261662664973744,0.0,0.0,0.005335670501376621,0.004650089604871415
dom,760,0.5702976942062378,0.6733333071072897,0.8604526638984681,0.8594998402812206,,,0.6611760464350382,0.5483333333333333,0.008405987791912265,0.023094023156177812,0.007456369070165891,0.005635535789003157,0.0,0.0,0.004333643936537271,0.009148406054244254
dom,780,0.5844350308179855,0.7066666483879089,0.8613213906685511,0.8616089462038862,,,0.6582448153495788,0.5539,0.025274947024410882,0.07023768410473892,0.002693765867703148,0.002467498014426051,0.0,0.0,0.0033573390861505537,0.0026286878856189412
dom,800,0.5877218430240949,0.6399999856948853,0.8582138816515604,0.8602846741251429,,,0.6653673316637675,0.548,0.014303522211946992,0.05291503207868933,0.001365704896868554,0.0013784819000104945,0.0,0.0,0.00876716084399747,0.008487638069569165
dom,820,0.5546854923168819,0.6466666658719381,0.855917872985204,0.8565107682229058,,,0.6687011648813884,0.5475333333333333,0.013507842395284957,0.07571877395560296,0.004405101851519744,0.0022656601180889497,0.0,0.0,0.008950669926089137,0.0036746881953892852
dom,840,0.5525875235597293,0.6733333269755045,0.8594174861907958,0.859271581897747,,,0.6644525941212972,0.5482666666666667,0.005568164829030818,0.06110101602961792,0.0021488132894346558,0.001385519635686481,0.0,0.0,0.003518253680482446,0.0032516662395352764
dom,860,0.566589842736721,0.653333306312561,0.8543744087219238,0.855098342576882,,,0.6572337866465251,0.5549333333333334,0.0197845202310377,0.1101514249425786,0.002013974641366229,0.0017354331815422892,0.0,0.0,0.008027629957280189,0.004282911782109634
dom,880,0.5613569512963296,0.6466666460037231,0.8583097169796625,0.8569114149068167,,,0.6569555318196615,0.5560666666666667,0.023146626645126896,0.11015140870911137,0.0028784400574096455,0.0023595409435759763,0.0,0.0,0.005668901309883076,0.015569628554764292
dom,900,0.5570520415902137,0.7133333285649618,0.8575967987378439,0.8579684744874757,,,0.6588357666969299,0.5573333333333333,0.01168047658493936,0.0642910117484581,0.0022168283231813117,0.002486811598009658,0.0,0.0,0.0034648295047888674,0.0035641735835019437
dom,920,0.5318078915278117,0.7133333086967468,0.8601848870515824,0.8587564824740846,,,0.6596182635943095,0.5554666666666667,0.023092782003912345,0.01154699437171005,0.0050823003120091465,0.0032530795757226387,0.0,0.0,0.004721676488761374,0.003696394639825835
dom,940,0.5290569687883059,0.7066666483879089,0.8605021407206853,0.859928431016011,,,0.6586680263837179,0.5581999999999999,0.016554193544163428,0.01154699437171005,0.005699333199328828,0.004554504775348226,0.0,0.0,0.0032191300027734036,0.002783882181415046
dom,960,0.5418147211273512,0.699999988079071,0.8580220530430477,0.8591621926446824,,,0.6544455956459045,0.5624666666666668,0.014677704496935964,0.05291503207868933,0.0019585294194803945,0.0009046517667610051,0.0,0.0,0.0024263249838147242,0.0032715949219506565
dom,980,0.5416726847489675,0.7133333086967468,0.8555653194586436,0.8564452063820259,,,0.659812726910909,0.5551,0.014251561473404603,0.09018496853172317,0.002836074764580201,0.002105695304280492,0.0,0.0,0.011323745062632829,0.01346365477869961
dom,1000,0.5431500310699144,0.7066666483879089,0.8621027886867524,0.8606491870823944,,27.838947339803713,0.6572826226870219,0.5594333333333333,0.013884286696051977,0.11015140870911137,0.0021449146236615425,0.0021997279728920324,0.0,2.8315637248074608,0.004741852289894678,0.007778388864882791
dom,1020,0.506599202255408,0.7933333118756613,0.8604497820138931,0.8605806457879841,0.846517821153005,29.986678628714355,0.6554311529477438,0.5680999999999999,0.017936731268278966,0.11718931754504242,0.004515592646258403,0.00418401687794133,0.010871136158861731,3.020125830207426,0.001781070047145252,0.0050507425196697564
dom,1040,0.5116670956214269,0.7333333293596903,0.8622006177902222,0.8619860390326433,0.8449289202690125,31.515917679362747,0.6619588723500569,0.5577666666666666,0.014529882740034096,0.011547028784467764,0.002778374889482854,0.0012545481483194206,0.019720001159651366,1.6899060486885662,0.004546503587120418,0.008450641001328437
dom,1060,0.5109594528873762,0.7066666483879089,0.8616654594739278,0.860660916794448,0.8617580731709799,26.53263735964984,0.6534808836301168,0.5704333333333333,0.03156341767154307,0.133166538318834,0.002881732271244383,0.003361800692186743,0.015055846278636037,2.159462988775437,0.006178620326593991,0.00679288843816336
dom,1080,0.5115768874684969,0.6733333269755045,0.8591502219438553,0.8591260958693102,0.8137589494387308,28.795911154609467,0.6617760442097982,0.5590666666666667,0.01647026943751804,0.06110101602961793,0.003255770766224538,0.0019096576320380945,0.09324646926077691,5.266705737085776,0.004812830921155667,0.00584494083232094
dom,1100,0.5175250709056854,0.7733333309491476,0.8636596331993739,0.8627436208906835,0.8731890916824341,29.340999918440588,0.6576884130160013,0.5630666666666667,0.006008846158984732,0.08082902942748575,0.0019584600929103218,0.00167142394156839,0.02644257477736783,3.842935238278297,0.004474330830982105,0.006274020507882735
dom,1120,0.4968979035814603,0.753333330154419,0.8614784767230352,0.862804412654615,0.8139110406239828,26.432047413207187,0.6611588837941488,0.5643666666666667,0.018280194758634575,0.01154699437171005,0.0024684666194210916,0.0020385618952462365,0.025594818832295613,4.400000733809523,0.003501085100296707,0.008458329228242061
dom,1140,0.5061315392454465,0.7333333094914755,0.8603529979785284,0.8599161630105024,0.8813057541847229,31.3120191392763,0.6538759036064148,0.5677,0.018839541830121907,0.041633313690031516,0.004835921875493178,0.002500499120153987,0.03159391766152382,4.0846579486106815,0.0021635342049954637,0.0023388031127053147
dom,1160,0.5064890866478284,0.746666669845581,0.8579161485036213,0.8596003420102883,0.8464193344116211,33.261289182502786,0.6537937088012695,0.5699333333333333,0.02230545171238642,0.07023768410473892,0.005448501203164337,0.002666554685222678,0.052892458583747956,3.3221056753604827,0.0033326416986395983,0.004728988616325245
dom,1180,0.4994660993417104,0.7733333110809326,0.8599217136700948,0.8596168823567439,0.8738973339398702,31.23045972324171,0.6545584063212077,0.5682666666666667,0.017626015450540766,0.0230939887434201,0.002773769377098498,0.003103960068897207,0.017003142825265577,5.286652051151561,0.0030973049200910454,0.003534590971149767
dom,1200,0.5112804780403774,0.7333333293596903,0.8597032974163691,0.8600113567337074,0.8382614453633627,26.311067612755892,0.6578086894035339,0.5614,0.0201293221108197,0.07571877395560296,0.006416240497417025,0.004122472744581552,0.03083356490197375,2.170273686129055,0.0033416546255958923,0.005745432968889323
dom,1220,0.49434867054224013,0.7599999705950419,0.86135866244634,0.8607745297722339,0.8653049468994141,30.607889514177746,0.6581164129257202,0.5628333333333334,0.02193372035364026,0.039999991655353416,0.0057743734453046145,0.005452971889314844,0.03213437708358112,3.4790142220072444,0.012565828255938048,0.011662904155197943
dom,1240,0.48474306215842566,0.7799999912579855,0.8598023066918055,0.8588895448728117,0.8634375929832458,30.26398064323193,0.659822248395284,0.5598333333333333,0.01814037010919397,0.11135527205505995,0.00475138257768146,0.0042995832926251394,0.02158391194244288,4.739093952770022,0.003671744019199514,0.0031942656954819988
dom,1260,0.502654038866361,0.7333333094914755,0.8585461894671123,0.860854607585483,0.8250287175178528,29.500040779708016,0.6592993632634481,0.5643,0.019968351623025578,0.05773500627130793,0.002505675769977886,0.003548499201204165,0.030087180822975852,0.30992578093141,0.00681776069508146,0.010183810681665292
dom,1280,0.49957232624292375,0.8133333126703898,0.8585699111223221,0.8593955821933085,0.8357298374176025,25.1379713454585,0.6647696452140809,0.5669666666666666,0.022860878968742986,0.06110101602961793,0.0033176633620182043,0.003262274850671981,0.03662880310918527,3.011344213341076,0.005027033393251251,0.0017953644012660272
dom,1300,0.5134651198983192,0.6933333079020182,0.8547005941470465,0.8544734604245295,0.853259265422821,29.922790419487267,0.6616103291193643,0.5648333333333333,0.011357311738890985,0.10263202189724457,0.00248519437780626,0.0014973002736231678,0.06271441262545414,4.787218721120137,0.007053343037720179,0.00899129208364036
dom,1320,0.4845205828547477,0.7999999721844991,0.858876324693362,0.8570508614667398,0.8729329109191895,28.96990457548324,0.6583288413047791,0.5671333333333334,0.025661118925147212,0.052915009550247964,0.0013795286107723482,0.000950778033175446,0.028323968323787717,4.089623267198351,0.004999792813369773,0.006653069467045483
dom,1340,0.4881648610035578,0.7399999896685282,0.8562893788019815,0.8572574000291454,0.8621816833813986,28.903297719055,0.6576721149126689,0.5642333333333334,0.02017293717098827,0.02000001072884346,0.0028829863848948557,0.0009381216305356826,0.010904934022927155,1.3589517747174529,0.013517343012271001,0.013932814982383655
dom,1360,0.49465278486410774,0.7933333118756613,0.8599419603745142,0.8582545073009724,0.8716155091921488,30.34418073566593,0.6543162947654725,0.5696,0.017502004416594476,0.0642910117484581,0.003318949108046447,0.0030243552174966486,0.03361790080842958,2.4468878263486764,0.005907132920726446,0.007168681887209122
dom,1380,0.4944860364000003,0.753333310286204,0.8593711843093237,0.8597429592982321,0.8581965168317159,28.272571568387573,0.6555863199869791,0.5667333333333333,0.021377508362871576,0.030550508014808977,0.005753416044267568,0.00387367034385391,0.029041044398954597,1.7628299425284322,0.005836244532013345,0.006986653944008772
dom,1400,0.49703012804190316,0.8333333134651184,0.8636654724677403,0.8617802062698448,0.8604897658030192,27.43386890683196,0.656396904404958,0.573,0.010613389322804057,0.04163333755098831,0.0035367379558874294,0.0038653875365658604,0.012697351378250328,3.3796915467435267,0.0031172547942690462,0.0055217750769114655
dom,1420,0.47962988764047626,0.7733333309491476,0.8552571654319764,0.8585904481821606,0.8516632517178854,24.157899029442948,0.6586132062594096,0.5673666666666667,0.019424912875917764,0.041633313690031516,0.005683860625696557,0.004347618331347483,0.03714640353253502,7.886795530544,0.006816902699578853,0.009152777356263716
dom,1440,0.47958360711733494,0.7999999721844991,0.8565054535865784,0.8564716980080674,0.8516085942586263,26.833047875377215,0.6599721675872803,0.5705333333333333,0.024946049346339063,0.03999999165535343,0.0035496903950864808,0.00512039521190987,0.06714657572453554,5.775378547431481,0.006056203506851421,0.007145161533046936
dom,1460,0.4900392447908719,0.7333333094914755,0.8571265488862991,0.8575302071680239,0.7926485141118368,30.81586602506593,0.6608049094518026,0.5644666666666667,0.024689209705922303,0.023094023156177788,0.01107671771936311,0.007726301861677075,0.07146852105754557,2.692406940383305,0.006690029848314933,0.008720282870029728
dom,1480,0.4897925570607185,0.7533332904179891,0.862537522117297,0.860381783114552,0.823835035165151,29.22681673599217,0.6610824802398682,0.5669333333333334,0.01780349434368983,0.08082902942748577,0.005066063471331249,0.0028833184497689605,0.011980327876115408,3.670379879845488,0.007346962491271619,0.006898067362191647
dom,1500,0.48806061645348864,0.7866666515668234,0.8583718051513035,0.8605535995849443,0.8240334788958231,31.367751406899927,0.6671038064320882,0.5598000000000001,0.01815043397639069,0.041633304145656386,0.00758243016525462,0.005711908832401328,0.07404509535586436,5.091651527231631,0.009911582771660403,0.008229216244576388
dom,1520,0.4797119304537773,0.7599999904632568,0.8637589742739995,0.8613080682040036,0.7739847302436829,28.460158225267108,0.667609420490265,0.5646,0.020150869402676883,0.07211101459858751,0.008077712369348145,0.00752835732269457,0.040958399819911624,2.5514120153874433,0.00445249771810879,0.001670329308849042
dom,1540,0.4710082118709882,0.853333314259847,0.8640362590551377,0.8626675258473497,0.8530736168225607,29.70122067259332,0.6612219606399536,0.5711666666666667,0.017113506834809018,0.023094023156177788,0.0032388018963319517,0.004901284436645392,0.020245288932519423,2.591557128811601,0.0025582914839180335,0.006981642595645634
dom,1560,0.4784840688109398,0.8333333134651184,0.8573593447605768,0.8609723773911355,0.8524656891822815,28.89921974825327,0.6621167515754699,0.5678666666666666,0.024251166649684183,0.0230939887434201,0.006709125367665054,0.00490858256511011,0.037685620933283794,3.178352060378301,0.0037383117386876378,0.008412688828985165
dom,1580,0.48117676824331285,0.8333332935969034,0.8596634288628896,0.8584690302417123,0.86777663230896,31.979447027159285,0.6589174101193745,0.5701666666666666,0.022219786375815214,0.07571877395560299,0.0007161156404114097,0.0024100790290458897,0.02327648863547966,3.8974052557674113,0.00879627904891063,0.010417453303631065
dom,1600,0.49026479770739867,0.7866666515668234,0.8588564385970434,0.8591770051777377,0.8472604155540466,28.536280346899385,0.659655126953125,0.5671666666666667,0.015395834290591147,0.030550508014808977,0.003436671385913918,0.0026186883561165894,0.03395754068488992,0.8280021550069785,0.009329457937038575,0.0097001718197841
dom,1620,0.4722056200106939,0.853333314259847,0.8605899204810461,0.8606292704764922,0.7858578364054362,26.51632547644292,0.6656574121475219,0.5661666666666667,0.010747895003754457,0.03055050151141527,0.0023258463108885674,0.0019385635700722521,0.035401061139006526,1.3187323626194776,0.0049659094821199205,0.002746512940681867
dom,1640,0.4744719376166662,0.7999999721844991,0.8589305053154628,0.8595241175401805,0.8466331164042155,33.14710600005437,0.666281826432546,0.5640333333333333,0.01850293287267775,0.05291500955024799,0.004275179986445887,0.0013053666310924726,0.04076592845906843,3.1808834481167727,0.0123798634601507,0.007600219295081811
dom,1660,0.469063222905,0.8133333126703898,0.8572744747002919,0.857093418396619,0.8369786540667216,30.485550390125876,0.6634231961886088,0.5686666666666667,0.02987314182546834,0.030550508014808967,0.0009678838428989722,0.001165936257278402,0.0450909757208073,4.69066689564208,0.008258871399246087,0.008010826008179945
dom,1680,0.4783928081393242,0.7933333118756613,0.8600907037655512,0.8599704689872314,0.8213780522346497,26.887420819400266,0.6666447170893351,0.5688333333333333,0.02000115233109153,0.061100983512615226,0.0011219940539612702,0.001829355279432513,0.061569086107254756,5.594156025464068,0.0031286060894605444,0.0070088039873671
dom,1700,0.48475928455591205,0.7466666499773661,0.8583147843678792,0.8585873716373583,0.7740627328554789,26.24446075632765,0.6587847611427308,0.5679666666666666,0.016175892168247684,0.0642910117484581,0.0009756270443876739,0.0023392050867932514,0.10284995541831053,2.0577286037170044,0.006702569213824708,0.011730444720185718
dom,1720,0.4598051076134046,0.8066666523615519,0.8588059316078822,0.8584621113107662,0.8547606865564982,30.395835032487838,0.6661978864987691,0.5715666666666667,0.0220554657660671,0.06110098351261525,0.007990725658931783,0.00476985290030791,0.01489545092096543,2.667742089865353,0.005947900294479143,0.004140450861118061
